step,tenant_id,workload_type,gpu_type,gpu_hours,provider_id,accepted,price_usd_per_hour,latency_ms,reason
21,tenant-gaming,general_compute,A100,1.178,akash,1,1.8,300.0,ok
21,tenant-gaming,general_compute,A100,1.168,akash,1,1.8,300.0,ok
21,tenant-gaming,cloud_gaming,A100,1.182,akash,1,1.8,300.0,ok
21,tenant-gaming,general_compute,A100,0.979,akash,1,1.8,300.0,ok
21,tenant-gaming,cloud_gaming,A100,0.565,akash,1,1.8,300.0,ok
21,tenant-gaming,llm_inference,A100,0.913,akash,1,1.8,300.0,ok
21,tenant-gaming,general_compute,A100,1.568,akash,1,1.8,300.0,ok
21,tenant-gaming,general_compute,A100,1.457,akash,1,1.8,300.0,ok
21,tenant-gaming,llm_inference,A100,0.607,akash,1,1.8,300.0,ok
21,tenant-gaming,cloud_gaming,A100,0.701,akash,1,1.8,300.0,ok
21,tenant-render,3d_rendering,RTX4090,2.108,render,1,0.9,420.0,ok
21,tenant-render,3d_rendering,RTX4090,2.607,render,1,0.9,420.0,ok
21,tenant-render,3d_rendering,RTX4090,2.224,render,1,0.9,420.0,ok
21,tenant-render,3d_rendering,RTX4090,1.619,render,1,0.9,420.0,ok
21,tenant-render,general_compute,A100,1.578,akash,1,1.8,300.0,ok
21,tenant-render,3d_rendering,RTX4090,2.538,render,1,0.9,420.0,ok
21,tenant-render,general_compute,A100,0.611,ionet,1,2.2,320.0,ok
21,tenant-render,general_compute,A100,1.464,akash,1,1.8,300.0,ok
21,tenant-render,3d_rendering,RTX4090,2.36,render,1,0.9,420.0,ok
21,tenant-render,3d_rendering,RTX4090,2.756,render,1,0.9,420.0,ok
21,tenant-dao,general_compute,A100,1.46,flux,1,1.7,330.0,ok
21,tenant-dao,llm_inference,A100,0.973,flux,1,1.7,330.0,ok
21,tenant-dao,llm_inference,A100,0.929,flux,1,1.7,330.0,ok
21,tenant-dao,llm_inference,A100,0.299,flux,1,1.7,330.0,ok
21,tenant-dao,llm_inference,A100,0.332,flux,1,1.7,330.0,ok
21,tenant-dao,llm_inference,A100,0.767,flux,1,1.7,330.0,ok
21,tenant-dao,llm_inference,A100,0.953,flux,1,1.7,330.0,ok
21,tenant-dao,general_compute,A100,1.769,flux,1,1.7,330.0,ok
22,tenant-research,llm_inference,A100,0.3,akash,1,1.8,300.0,ok
22,tenant-research,llm_inference,A100,0.627,akash,1,1.8,300.0,ok
22,tenant-research,llm_inference,A100,0.335,akash,1,1.8,300.0,ok
22,tenant-research,general_compute,A100,0.731,akash,1,1.8,300.0,ok
22,tenant-research,3d_rendering,RTX4090,2.441,render,1,0.9,420.0,ok
22,tenant-research,3d_rendering,RTX4090,2.685,render,1,0.9,420.0,ok
22,tenant-research,llm_inference,A100,0.86,akash,1,1.8,300.0,ok
22,tenant-research,llm_training,H100,3.318,aethir,1,3.5,260.0,ok
22,tenant-research,3d_rendering,RTX4090,2.154,render,1,0.9,420.0,ok
22,tenant-gaming,llm_inference,A100,0.814,akash,1,1.8,300.0,ok
22,tenant-gaming,cloud_gaming,A100,1.139,akash,1,1.8,300.0,ok
22,tenant-gaming,llm_inference,A100,0.702,akash,1,1.8,300.0,ok
22,tenant-gaming,cloud_gaming,A100,1.457,akash,1,1.8,300.0,ok
22,tenant-gaming,llm_inference,A100,0.844,akash,1,1.8,300.0,ok
22,tenant-gaming,llm_inference,A100,0.438,akash,1,1.8,300.0,ok
22,tenant-gaming,cloud_gaming,A100,0.56,akash,1,1.8,300.0,ok
22,tenant-gaming,cloud_gaming,A100,0.984,akash,1,1.8,300.0,ok
22,tenant-gaming,cloud_gaming,A100,1.107,akash,1,1.8,300.0,ok
22,tenant-gaming,cloud_gaming,A100,1.218,akash,1,1.8,300.0,ok
22,tenant-gaming,llm_inference,A100,0.889,akash,1,1.8,300.0,ok
22,tenant-gaming,general_compute,A100,0.696,akash,1,1.8,300.0,ok
22,tenant-gaming,cloud_gaming,A100,1.062,akash,1,1.8,300.0,ok
22,tenant-gaming,cloud_gaming,A100,0.966,akash,1,1.8,300.0,ok
22,tenant-render,3d_rendering,RTX4090,1.58,render,1,0.9,420.0,ok
22,tenant-render,3d_rendering,RTX4090,2.231,render,1,0.9,420.0,ok
22,tenant-render,3d_rendering,RTX4090,2.731,render,1,0.9,420.0,ok
22,tenant-render,3d_rendering,RTX4090,1.655,render,1,0.9,420.0,ok
22,tenant-render,3d_rendering,RTX4090,1.625,render,1,0.9,420.0,ok
22,tenant-render,general_compute,A100,1.247,akash,1,1.8,300.0,ok
22,tenant-render,3d_rendering,RTX4090,1.998,render,1,0.9,420.0,ok
22,tenant-dao,llm_inference,A100,0.219,flux,1,1.7,330.0,ok
22,tenant-dao,general_compute,A100,1.258,flux,1,1.7,330.0,ok
22,tenant-dao,general_compute,A100,0.823,flux,1,1.7,330.0,ok
22,tenant-dao,llm_inference,A100,0.24,flux,1,1.7,330.0,ok
22,tenant-dao,llm_inference,A100,0.906,flux,1,1.7,330.0,ok
22,tenant-dao,general_compute,A100,1.206,akash,1,1.8,300.0,ok
22,tenant-dao,llm_inference,A100,0.878,flux,1,1.7,330.0,ok
23,tenant-research,general_compute,A100,1.646,akash,1,1.8,300.0,ok
23,tenant-research,llm_inference,A100,0.52,akash,1,1.8,300.0,ok
23,tenant-research,llm_inference,A100,0.356,akash,1,1.8,300.0,ok
23,tenant-research,llm_inference,A100,0.259,akash,1,1.8,300.0,ok
23,tenant-research,llm_inference,A100,0.812,akash,1,1.8,300.0,ok
23,tenant-research,llm_training,H100,9.924,aethir,1,3.5,260.0,ok
23,tenant-gaming,llm_inference,A100,0.295,akash,1,1.8,300.0,ok
23,tenant-gaming,general_compute,A100,1.091,akash,1,1.8,300.0,ok
23,tenant-gaming,llm_inference,A100,0.471,akash,1,1.8,300.0,ok
23,tenant-gaming,general_compute,A100,1.632,akash,1,1.8,300.0,ok
23,tenant-gaming,cloud_gaming,A100,1.009,akash,1,1.8,300.0,ok
23,tenant-gaming,llm_inference,A100,0.236,akash,1,1.8,300.0,ok
23,tenant-gaming,cloud_gaming,A100,0.833,akash,1,1.8,300.0,ok
23,tenant-gaming,llm_inference,A100,0.566,akash,1,1.8,300.0,ok
23,tenant-gaming,llm_inference,A100,0.612,akash,1,1.8,300.0,ok
23,tenant-gaming,cloud_gaming,A100,1.113,akash,1,1.8,300.0,ok
23,tenant-gaming,cloud_gaming,A100,1.491,akash,1,1.8,300.0,ok
23,tenant-gaming,llm_inference,A100,0.439,akash,1,1.8,300.0,ok
23,tenant-gaming,cloud_gaming,A100,1.328,akash,1,1.8,300.0,ok
23,tenant-render,3d_rendering,RTX4090,2.631,render,1,0.9,420.0,ok
23,tenant-render,3d_rendering,RTX4090,2.348,render,1,0.9,420.0,ok
23,tenant-render,general_compute,A100,1.376,akash,1,1.8,300.0,ok
23,tenant-render,general_compute,A100,1.588,akash,1,1.8,300.0,ok
23,tenant-dao,general_compute,A100,0.54,flux,1,1.7,330.0,ok
23,tenant-dao,llm_inference,A100,0.974,flux,1,1.7,330.0,ok
23,tenant-dao,general_compute,A100,1.664,flux,1,1.7,330.0,ok
23,tenant-dao,llm_inference,A100,0.777,akash,1,1.8,300.0,ok
23,tenant-dao,llm_inference,A100,0.336,flux,1,1.7,330.0,ok
24,tenant-research,general_compute,A100,0.722,akash,1,1.8,300.0,ok
24,tenant-research,3d_rendering,RTX4090,1.063,render,1,0.9,420.0,ok
24,tenant-research,general_compute,A100,0.665,akash,1,1.8,300.0,ok
24,tenant-research,llm_training,H100,5.196,aethir,1,3.5,260.0,ok
24,tenant-research,llm_training,H100,7.834,aethir,1,3.5,260.0,ok
24,tenant-research,llm_inference,A100,0.82,akash,1,1.8,300.0,ok
24,tenant-research,general_compute,A100,1.809,akash,1,1.8,300.0,ok
24,tenant-research,general_compute,A100,0.593,akash,1,1.8,300.0,ok
24,tenant-gaming,cloud_gaming,A100,0.707,akash,1,1.8,300.0,ok
24,tenant-gaming,cloud_gaming,A100,1.162,akash,1,1.8,300.0,ok
24,tenant-gaming,llm_inference,A100,0.451,akash,1,1.8,300.0,ok
24,tenant-gaming,cloud_gaming,A100,1.412,akash,1,1.8,300.0,ok
24,tenant-gaming,cloud_gaming,A100,0.854,akash,1,1.8,300.0,ok
24,tenant-gaming,llm_inference,A100,0.777,akash,1,1.8,300.0,ok
24,tenant-gaming,llm_inference,A100,0.755,akash,1,1.8,300.0,ok
24,tenant-gaming,llm_inference,A100,0.354,akash,1,1.8,300.0,ok
24,tenant-gaming,cloud_gaming,A100,1.058,akash,1,1.8,300.0,ok
24,tenant-render,3d_rendering,RTX4090,1.578,render,1,0.9,420.0,ok
24,tenant-render,3d_rendering,RTX4090,2.41,render,1,0.9,420.0,ok
24,tenant-render,3d_rendering,RTX4090,1.698,render,1,0.9,420.0,ok
24,tenant-render,general_compute,A100,1.693,akash,1,1.8,300.0,ok
24,tenant-render,3d_rendering,RTX4090,1.244,render,1,0.9,420.0,ok
24,tenant-render,3d_rendering,RTX4090,1.759,render,1,0.9,420.0,ok
24,tenant-render,general_compute,A100,1.728,akash,1,1.8,300.0,ok
24,tenant-render,general_compute,A100,1.707,akash,1,1.8,300.0,ok
24,tenant-dao,llm_inference,A100,0.43,flux,1,1.7,330.0,ok
24,tenant-dao,general_compute,A100,1.02,flux,1,1.7,330.0,ok
24,tenant-dao,llm_inference,A100,0.405,flux,1,1.7,330.0,ok
24,tenant-dao,llm_inference,A100,0.362,flux,1,1.7,330.0,ok
24,tenant-dao,llm_inference,A100,0.946,flux,1,1.7,330.0,ok
24,tenant-dao,general_compute,A100,0.706,akash,1,1.8,300.0,ok
24,tenant-dao,general_compute,A100,1.38,flux,1,1.7,330.0,ok
24,tenant-dao,llm_inference,A100,0.736,akash,1,1.8,300.0,ok
24,tenant-dao,llm_inference,A100,0.71,akash,1,1.8,300.0,ok
24,tenant-dao,llm_inference,A100,0.531,akash,1,1.8,300.0,ok
24,tenant-dao,general_compute,A100,0.651,flux,1,1.7,330.0,ok
25,tenant-research,llm_inference,A100,0.943,akash,1,1.8,300.0,ok
25,tenant-research,llm_inference,A100,0.948,akash,1,1.8,300.0,ok
25,tenant-research,general_compute,A100,1.216,akash,1,1.8,300.0,ok
25,tenant-research,llm_training,H100,9.747,aethir,1,3.5,260.0,ok
25,tenant-research,llm_inference,A100,0.717,akash,1,1.8,300.0,ok
25,tenant-research,general_compute,A100,0.634,akash,1,1.8,300.0,ok
25,tenant-research,llm_inference,A100,0.628,akash,1,1.8,300.0,ok
25,tenant-research,general_compute,A100,1.905,akash,1,1.8,300.0,ok
25,tenant-research,general_compute,A100,0.763,akash,1,1.8,300.0,ok
25,tenant-research,general_compute,A100,0.764,akash,1,1.8,300.0,ok
25,tenant-gaming,general_compute,A100,1.996,akash,1,1.8,300.0,ok
25,tenant-gaming,cloud_gaming,A100,0.995,akash,1,1.8,300.0,ok
25,tenant-gaming,general_compute,A100,1.943,akash,1,1.8,300.0,ok
25,tenant-gaming,general_compute,A100,1.815,akash,1,1.8,300.0,ok
25,tenant-gaming,cloud_gaming,A100,1.068,akash,1,1.8,300.0,ok
25,tenant-gaming,cloud_gaming,A100,1.483,akash,1,1.8,300.0,ok
25,tenant-gaming,cloud_gaming,A100,1.489,akash,1,1.8,300.0,ok
25,tenant-gaming,llm_inference,A100,0.595,akash,1,1.8,300.0,ok
25,tenant-gaming,general_compute,A100,1.777,akash,1,1.8,300.0,ok
25,tenant-gaming,llm_inference,A100,0.354,akash,1,1.8,300.0,ok
25,tenant-gaming,cloud_gaming,A100,0.662,akash,1,1.8,300.0,ok
25,tenant-render,3d_rendering,RTX4090,2.473,render,1,0.9,420.0,ok
25,tenant-render,general_compute,A100,1.352,ionet,1,2.2,320.0,ok
25,tenant-render,general_compute,A100,0.763,ionet,1,2.2,320.0,ok
25,tenant-render,general_compute,A100,1.846,akash,1,1.8,300.0,ok
25,tenant-render,general_compute,A100,1.273,ionet,1,2.2,320.0,ok
25,tenant-render,3d_rendering,RTX4090,2.339,render,1,0.9,420.0,ok
25,tenant-dao,llm_inference,A100,0.312,flux,1,1.7,330.0,ok
25,tenant-dao,llm_inference,A100,0.398,flux,1,1.7,330.0,ok
25,tenant-dao,llm_inference,A100,0.388,flux,1,1.7,330.0,ok
25,tenant-dao,general_compute,A100,1.931,flux,1,1.7,330.0,ok
25,tenant-dao,llm_inference,A100,0.778,flux,1,1.7,330.0,ok
25,tenant-dao,llm_inference,A100,0.723,flux,1,1.7,330.0,ok
26,tenant-research,llm_training,H100,5.148,aethir,1,3.5,260.0,ok
26,tenant-research,llm_inference,A100,0.602,akash,1,1.8,300.0,ok
26,tenant-research,general_compute,A100,1.555,akash,1,1.8,300.0,ok
26,tenant-research,llm_inference,A100,0.294,akash,1,1.8,300.0,ok
26,tenant-research,general_compute,A100,0.943,akash,1,1.8,300.0,ok
26,tenant-research,3d_rendering,RTX4090,1.438,render,1,0.9,420.0,ok
26,tenant-research,llm_training,H100,4.072,aethir,1,3.5,260.0,ok
26,tenant-research,general_compute,A100,1.409,akash,1,1.8,300.0,ok
26,tenant-research,llm_inference,A100,0.639,akash,1,1.8,300.0,ok
26,tenant-gaming,llm_inference,A100,0.63,akash,1,1.8,300.0,ok
26,tenant-gaming,llm_inference,A100,0.375,akash,1,1.8,300.0,ok
26,tenant-gaming,cloud_gaming,A100,1.255,akash,1,1.8,300.0,ok
26,tenant-gaming,general_compute,A100,0.623,akash,1,1.8,300.0,ok
26,tenant-gaming,cloud_gaming,A100,1.204,akash,1,1.8,300.0,ok
26,tenant-gaming,cloud_gaming,A100,1.064,akash,1,1.8,300.0,ok
26,tenant-gaming,cloud_gaming,A100,1.048,akash,1,1.8,300.0,ok
26,tenant-gaming,llm_inference,A100,0.658,akash,1,1.8,300.0,ok
26,tenant-gaming,cloud_gaming,A100,0.828,akash,1,1.8,300.0,ok
26,tenant-gaming,llm_inference,A100,0.293,akash,1,1.8,300.0,ok
26,tenant-gaming,cloud_gaming,A100,1.083,akash,1,1.8,300.0,ok
26,tenant-render,general_compute,A100,1.18,akash,1,1.8,300.0,ok
26,tenant-render,3d_rendering,RTX4090,1.914,render,1,0.9,420.0,ok
26,tenant-render,3d_rendering,RTX4090,1.925,render,1,0.9,420.0,ok
26,tenant-render,general_compute,A100,1.585,akash,1,1.8,300.0,ok
26,tenant-render,3d_rendering,RTX4090,2.633,render,1,0.9,420.0,ok
26,tenant-render,general_compute,A100,1.367,akash,1,1.8,300.0,ok
26,tenant-render,3d_rendering,RTX4090,1.689,render,1,0.9,420.0,ok
26,tenant-render,3d_rendering,RTX4090,2.988,render,1,0.9,420.0,ok
26,tenant-render,general_compute,A100,0.604,akash,1,1.8,300.0,ok
26,tenant-render,general_compute,A100,0.548,akash,1,1.8,300.0,ok
26,tenant-dao,llm_inference,A100,0.815,flux,1,1.7,330.0,ok
26,tenant-dao,general_compute,A100,1.967,flux,1,1.7,330.0,ok
26,tenant-dao,general_compute,A100,1.131,flux,1,1.7,330.0,ok
26,tenant-dao,general_compute,A100,1.074,flux,1,1.7,330.0,ok
26,tenant-dao,general_compute,A100,1.86,akash,1,1.8,300.0,ok
26,tenant-dao,llm_inference,A100,0.746,flux,1,1.7,330.0,ok
26,tenant-dao,general_compute,A100,1.309,akash,1,1.8,300.0,ok
27,tenant-research,llm_training,H100,6.761,aethir,1,3.5,260.0,ok
27,tenant-research,llm_inference,A100,0.782,akash,1,1.8,300.0,ok
27,tenant-research,llm_training,H100,3.024,aethir,1,3.5,260.0,ok
27,tenant-research,llm_training,H100,5.089,aethir,1,3.5,260.0,ok
27,tenant-research,3d_rendering,RTX4090,2.089,render,1,0.9,420.0,ok
27,tenant-research,llm_inference,A100,0.859,akash,1,1.8,300.0,ok
27,tenant-research,llm_training,H100,5.423,aethir,1,3.5,260.0,ok
27,tenant-research,llm_training,H100,9.562,aethir,1,3.5,260.0,ok
27,tenant-gaming,llm_inference,A100,0.29,akash,1,1.8,300.0,ok
27,tenant-gaming,general_compute,A100,1.129,akash,1,1.8,300.0,ok
27,tenant-gaming,llm_inference,A100,0.907,akash,1,1.8,300.0,ok
27,tenant-gaming,cloud_gaming,A100,0.706,akash,1,1.8,300.0,ok
27,tenant-gaming,cloud_gaming,A100,0.534,akash,1,1.8,300.0,ok
27,tenant-gaming,llm_inference,A100,0.763,akash,1,1.8,300.0,ok
27,tenant-gaming,cloud_gaming,A100,1.241,akash,1,1.8,300.0,ok
27,tenant-gaming,cloud_gaming,A100,0.734,akash,1,1.8,300.0,ok
27,tenant-gaming,cloud_gaming,A100,1.364,akash,1,1.8,300.0,ok
27,tenant-gaming,cloud_gaming,A100,1.004,akash,1,1.8,300.0,ok
27,tenant-render,general_compute,A100,0.978,akash,1,1.8,300.0,ok
27,tenant-render,3d_rendering,RTX4090,2.345,render,1,0.9,420.0,ok
27,tenant-render,3d_rendering,RTX4090,1.604,render,1,0.9,420.0,ok
27,tenant-render,3d_rendering,RTX4090,2.32,render,1,0.9,420.0,ok
27,tenant-render,3d_rendering,RTX4090,1.601,render,1,0.9,420.0,ok
27,tenant-render,3d_rendering,RTX4090,2.897,render,1,0.9,420.0,ok
27,tenant-render,general_compute,A100,1.867,akash,1,1.8,300.0,ok
27,tenant-dao,general_compute,A100,1.141,flux,1,1.7,330.0,ok
27,tenant-dao,llm_inference,A100,0.978,akash,1,1.8,300.0,ok
27,tenant-dao,general_compute,A100,1.507,akash,1,1.8,300.0,ok
27,tenant-dao,general_compute,A100,0.978,flux,1,1.7,330.0,ok
27,tenant-dao,llm_inference,A100,0.319,akash,1,1.8,300.0,ok
27,tenant-dao,llm_inference,A100,0.804,akash,1,1.8,300.0,ok
27,tenant-dao,llm_inference,A100,0.879,flux,1,1.7,330.0,ok
27,tenant-dao,llm_inference,A100,0.766,akash,1,1.8,300.0,ok
27,tenant-dao,general_compute,A100,1.872,flux,1,1.7,330.0,ok
28,tenant-research,llm_inference,A100,0.307,akash,1,1.8,300.0,ok
28,tenant-research,llm_training,H100,4.423,aethir,1,3.5,260.0,ok
28,tenant-research,3d_rendering,RTX4090,2.844,render,1,0.9,420.0,ok
28,tenant-research,general_compute,A100,0.639,akash,1,1.8,300.0,ok
28,tenant-research,general_compute,A100,0.786,akash,1,1.8,300.0,ok
28,tenant-gaming,cloud_gaming,A100,1.174,akash,1,1.8,300.0,ok
28,tenant-gaming,llm_inference,A100,0.899,akash,1,1.8,300.0,ok
28,tenant-gaming,cloud_gaming,A100,1.262,akash,1,1.8,300.0,ok
28,tenant-gaming,llm_inference,A100,0.647,akash,1,1.8,300.0,ok
28,tenant-gaming,llm_inference,A100,0.896,akash,1,1.8,300.0,ok
28,tenant-gaming,cloud_gaming,A100,1.457,akash,1,1.8,300.0,ok
28,tenant-gaming,cloud_gaming,A100,1.437,akash,1,1.8,300.0,ok
28,tenant-gaming,general_compute,A100,0.676,akash,1,1.8,300.0,ok
28,tenant-gaming,general_compute,A100,1.218,akash,1,1.8,300.0,ok
28,tenant-render,3d_rendering,RTX4090,2.83,render,1,0.9,420.0,ok
28,tenant-render,3d_rendering,RTX4090,2.551,render,1,0.9,420.0,ok
28,tenant-render,3d_rendering,RTX4090,2.067,render,1,0.9,420.0,ok
28,tenant-render,3d_rendering,RTX4090,1.523,render,1,0.9,420.0,ok
28,tenant-render,3d_rendering,RTX4090,1.995,render,1,0.9,420.0,ok
28,tenant-render,3d_rendering,RTX4090,2.963,render,1,0.9,420.0,ok
28,tenant-render,3d_rendering,RTX4090,2.679,render,1,0.9,420.0,ok
28,tenant-render,general_compute,A100,1.056,akash,1,1.8,300.0,ok
28,tenant-dao,llm_inference,A100,0.65,akash,1,1.8,300.0,ok
28,tenant-dao,llm_inference,A100,0.317,flux,1,1.7,330.0,ok
28,tenant-dao,llm_inference,A100,0.948,akash,1,1.8,300.0,ok
28,tenant-dao,llm_inference,A100,0.534,flux,1,1.7,330.0,ok
28,tenant-dao,llm_inference,A100,0.464,akash,1,1.8,300.0,ok
28,tenant-dao,llm_inference,A100,0.867,flux,1,1.7,330.0,ok
28,tenant-dao,llm_inference,A100,0.724,akash,1,1.8,300.0,ok
28,tenant-dao,general_compute,A100,0.886,akash,1,1.8,300.0,ok
29,tenant-research,3d_rendering,RTX4090,1.981,render,1,0.9,420.0,ok
29,tenant-research,llm_training,H100,8.565,aethir,1,3.5,260.0,ok
29,tenant-research,llm_training,H100,8.042,aethir,1,3.5,260.0,ok
29,tenant-research,llm_inference,A100,0.934,akash,1,1.8,300.0,ok
29,tenant-research,llm_inference,A100,0.713,akash,1,1.8,300.0,ok
29,tenant-research,llm_training,H100,3.237,aethir,1,3.5,260.0,ok
29,tenant-research,general_compute,A100,1.918,akash,1,1.8,300.0,ok
29,tenant-research,3d_rendering,RTX4090,2.529,render,1,0.9,420.0,ok
29,tenant-research,llm_inference,A100,0.874,akash,1,1.8,300.0,ok
29,tenant-research,llm_training,H100,7.95,aethir,1,3.5,260.0,ok
29,tenant-research,llm_training,H100,6.54,aethir,1,3.5,260.0,ok
29,tenant-research,llm_inference,A100,0.694,akash,1,1.8,300.0,ok
29,tenant-gaming,llm_inference,A100,0.693,akash,1,1.8,300.0,ok
29,tenant-gaming,llm_inference,A100,0.59,akash,1,1.8,300.0,ok
29,tenant-gaming,cloud_gaming,A100,1.052,akash,1,1.8,300.0,ok
29,tenant-gaming,cloud_gaming,A100,1.029,akash,1,1.8,300.0,ok
29,tenant-gaming,cloud_gaming,A100,1.477,akash,1,1.8,300.0,ok
29,tenant-gaming,cloud_gaming,A100,1.313,akash,1,1.8,300.0,ok
29,tenant-gaming,llm_inference,A100,0.845,akash,1,1.8,300.0,ok
29,tenant-render,3d_rendering,RTX4090,1.298,render,1,0.9,420.0,ok
29,tenant-render,3d_rendering,RTX4090,2.053,render,1,0.9,420.0,ok
29,tenant-render,general_compute,A100,0.901,akash,1,1.8,300.0,ok
29,tenant-render,3d_rendering,RTX4090,1.746,render,1,0.9,420.0,ok
29,tenant-render,3d_rendering,RTX4090,2.13,render,1,0.9,420.0,ok
29,tenant-render,general_compute,A100,0.839,akash,1,1.8,300.0,ok
29,tenant-render,3d_rendering,RTX4090,2.696,render,1,0.9,420.0,ok
29,tenant-render,3d_rendering,RTX4090,2.716,render,1,0.9,420.0,ok
29,tenant-dao,general_compute,A100,0.64,flux,1,1.7,330.0,ok
29,tenant-dao,llm_inference,A100,0.642,flux,1,1.7,330.0,ok
29,tenant-dao,llm_inference,A100,0.208,akash,1,1.8,300.0,ok
29,tenant-dao,llm_inference,A100,0.6,akash,1,1.8,300.0,ok
29,tenant-dao,llm_inference,A100,0.828,akash,1,1.8,300.0,ok
30,tenant-research,llm_training,H100,6.697,aethir,1,3.5,260.0,ok
30,tenant-research,llm_training,H100,4.48,aethir,1,3.5,260.0,ok
30,tenant-research,general_compute,A100,1.831,akash,1,1.8,300.0,ok
30,tenant-research,llm_inference,A100,0.237,akash,1,1.8,300.0,ok
30,tenant-research,llm_training,H100,9.479,aethir,1,3.5,260.0,ok
30,tenant-research,general_compute,A100,1.345,akash,1,1.8,300.0,ok
30,tenant-gaming,cloud_gaming,A100,1.429,akash,1,1.8,300.0,ok
30,tenant-gaming,cloud_gaming,A100,1.461,akash,1,1.8,300.0,ok
30,tenant-gaming,llm_inference,A100,0.802,akash,1,1.8,300.0,ok
30,tenant-gaming,llm_inference,A100,0.519,akash,1,1.8,300.0,ok
30,tenant-gaming,cloud_gaming,A100,0.662,akash,1,1.8,300.0,ok
30,tenant-gaming,cloud_gaming,A100,1.335,akash,1,1.8,300.0,ok
30,tenant-gaming,cloud_gaming,A100,1.397,akash,1,1.8,300.0,ok
30,tenant-gaming,cloud_gaming,A100,1.256,akash,1,1.8,300.0,ok
30,tenant-gaming,cloud_gaming,A100,1.488,akash,1,1.8,300.0,ok
30,tenant-gaming,llm_inference,A100,0.601,akash,1,1.8,300.0,ok
30,tenant-render,3d_rendering,RTX4090,2.677,vast,1,0.8,380.0,ok
30,tenant-render,3d_rendering,RTX4090,2.538,vast,1,0.8,380.0,ok
30,tenant-render,general_compute,A100,1.095,vast,1,1.4,380.0,ok
30,tenant-render,general_compute,A100,0.544,vast,1,1.4,380.0,ok
30,tenant-render,3d_rendering,RTX4090,2.985,vast,1,0.8,380.0,ok
30,tenant-render,3d_rendering,RTX4090,1.712,render,1,0.9,420.0,ok
30,tenant-render,general_compute,A100,1.148,vast,1,1.4,380.0,ok
30,tenant-render,3d_rendering,RTX4090,2.321,render,1,0.9,420.0,ok
30,tenant-dao,llm_inference,A100,0.695,flux,1,1.7,330.0,ok
30,tenant-dao,general_compute,A100,1.57,flux,1,1.7,330.0,ok
30,tenant-dao,llm_inference,A100,0.323,akash,1,1.8,300.0,ok
30,tenant-dao,general_compute,A100,1.451,akash,1,1.8,300.0,ok
30,tenant-dao,general_compute,A100,0.975,akash,1,1.8,300.0,ok
31,tenant-research,llm_inference,A100,0.488,akash,1,1.8,300.0,ok
31,tenant-research,llm_training,H100,3.928,aethir,1,3.5,260.0,ok
31,tenant-research,llm_training,H100,6.142,aethir,1,3.5,260.0,ok
31,tenant-research,llm_inference,A100,0.526,akash,1,1.8,300.0,ok
31,tenant-research,llm_training,H100,5.477,aethir,1,3.5,260.0,ok
31,tenant-research,llm_training,H100,7.186,aethir,1,3.5,260.0,ok
31,tenant-research,llm_inference,A100,0.508,akash,1,1.8,300.0,ok
31,tenant-research,llm_training,H100,5.715,aethir,1,3.5,260.0,ok
31,tenant-research,llm_training,H100,9.308,aethir,1,3.5,260.0,ok
31,tenant-research,general_compute,A100,1.967,akash,1,1.8,300.0,ok
31,tenant-gaming,llm_inference,A100,0.336,akash,1,1.8,300.0,ok
31,tenant-gaming,cloud_gaming,A100,0.639,akash,1,1.8,300.0,ok
31,tenant-gaming,cloud_gaming,A100,0.993,akash,1,1.8,300.0,ok
31,tenant-gaming,cloud_gaming,A100,0.935,akash,1,1.8,300.0,ok
31,tenant-gaming,cloud_gaming,A100,0.984,akash,1,1.8,300.0,ok
31,tenant-gaming,cloud_gaming,A100,0.752,akash,1,1.8,300.0,ok
31,tenant-gaming,cloud_gaming,A100,1.125,akash,1,1.8,300.0,ok
31,tenant-gaming,llm_inference,A100,0.356,akash,1,1.8,300.0,ok
31,tenant-gaming,cloud_gaming,A100,0.805,akash,1,1.8,300.0,ok
31,tenant-gaming,general_compute,A100,0.998,akash,1,1.8,300.0,ok
31,tenant-gaming,llm_inference,A100,0.843,akash,1,1.8,300.0,ok
31,tenant-gaming,cloud_gaming,A100,0.835,akash,1,1.8,300.0,ok
31,tenant-render,general_compute,A100,0.704,vast,1,1.4,380.0,ok
31,tenant-render,3d_rendering,RTX4090,2.895,vast,1,0.8,380.0,ok
31,tenant-render,3d_rendering,RTX4090,1.628,vast,1,0.8,380.0,ok
31,tenant-render,general_compute,A100,1.953,vast,1,1.4,380.0,ok
31,tenant-render,3d_rendering,RTX4090,2.39,vast,1,0.8,380.0,ok
31,tenant-render,3d_rendering,RTX4090,2.152,render,1,0.9,420.0,ok
31,tenant-render,3d_rendering,RTX4090,1.752,vast,1,0.8,380.0,ok
31,tenant-render,general_compute,A100,1.089,vast,1,1.4,380.0,ok
31,tenant-render,3d_rendering,RTX4090,2.128,render,1,0.9,420.0,ok
31,tenant-dao,llm_inference,A100,0.637,flux,1,1.7,330.0,ok
31,tenant-dao,general_compute,A100,1.325,akash,1,1.8,300.0,ok
32,tenant-research,general_compute,A100,1.158,akash,1,1.8,300.0,ok
32,tenant-research,llm_training,H100,7.85,aethir,1,3.5,260.0,ok
32,tenant-research,general_compute,A100,1.693,akash,1,1.8,300.0,ok
32,tenant-research,llm_inference,A100,0.599,akash,1,1.8,300.0,ok
32,tenant-research,3d_rendering,RTX4090,1.484,render,1,0.9,420.0,ok
